Advertising Budget (USD),Store Size (sq. ft.),Customer Reviews (out of 5),"Seasonality (0=Off, 1=Peak)",Sales (USD)
8126.089964709334,2885.2355264557136,4.02197862805686,0,5876.5732901502115
19403.540285538107,625.2847306816383,3.4202859407230672,0,4929.4996247643985
5533.601937671987,1609.9540108015003,3.754517159602173,1,9057.505514036611
13306.364958555198,2568.266382798169,2.12930540292777,1,5728.272960795504
6841.20625238155,3328.267550376055,2.925741383830422,1,3972.0165721256662
15582.725950888713,3007.633249932848,1.177581059877308,1,7243.190045205966
3052.0363840078217,3841.8619535676075,4.270129663832483,1,11088.851129251543
19411.51037903162,1758.951188991684,4.959568648959499,0,5748.655425201734
9348.896056980966,3042.28673443613,2.6275162504986835,1,7086.098142463054
5102.984035256047,896.6400952585645,1.0438546125261734,0,2245.940946622572
1933.1865729352469,2361.4948561244314,1.6791705582037895,1,6656.395382724346
3810.2791492070446,3875.7237482957044,3.6101075110016754,1,12249.624327375865
10635.591996842344,3620.303840430698,3.4483172728154368,1,11517.959633602737
7071.561940410083,4957.8923172748055,4.151458878342176,0,6523.210935754835
16663.225634710885,1750.510066944902,2.0155360438442727,1,9399.175755338523
8902.306711405216,2741.851846282906,4.054527662188536,0,1974.1452057815409
5349.928315458783,1982.8868619829852,3.751936086094679,1,10385.077643212477
12534.327238778586,2482.714013266286,2.291257990855373,0,3720.2805483527786
14282.155729266193,4356.275584412247,3.181952592227848,0,5196.035347161729
3757.317204068522,3578.9408383481896,1.5890952339933069,0,2833.758884589802
3768.5747176221944,4470.985361064118,2.8102580137423305,0,3993.631632540854
1215.092825204088,1415.799987493489,4.524789358222564,1,15015.592938331829
14859.83929377999,4430.125030286471,2.684765519301563,1,8363.988644692454
13444.188288625199,768.9302338027298,4.358266825901688,0,6918.529606667664
9755.30207712137,4498.696761967186,3.3610134610387776,1,7996.772879606183
16961.323754899346,1980.8320075732756,1.767506852409427,0,4236.472848081204
16210.567982526038,1915.644350363299,3.3244249787915856,1,11051.906045390066
11914.410105736666,2804.3985951439877,3.023933316628254,1,9404.593948088663
17431.289970008544,4733.105844754543,2.594565340785536,1,11899.285840934053
4513.903595716981,715.0161410663242,1.4785217580642813,0,-50.03481204937816
2682.4325782556934,2085.039387818354,2.6668346553889193,1,6868.215188721627
5760.117424581297,4354.573949075011,1.2910495049585085,0,2090.9070272160525
1613.1936937416397,2282.2451484596004,1.395076205595005,1,8282.994500219724
10857.805796020124,1396.2060391868015,2.663666131730864,0,3593.3395849054727
18763.81099975175,2411.573815991353,2.221525927873855,1,10779.466027202401
1267.199043035938,2234.986256712512,4.702177303448893,0,3486.8572388023017
2881.1433231955225,4619.372906600165,2.502823221521082,0,458.11086683575286
9317.881051526989,3928.704690843937,4.0314324882884005,0,5192.157307754638
18710.562841794144,2773.0200008480288,3.120990105464971,1,8957.618095344247
6665.044047046635,4947.66755024707,3.816342674569342,0,5334.275668643055
10391.078769423653,2593.748890741655,2.0404639320615967,1,7557.088266614604
1310.6707514826458,762.0702386912385,4.767619891353316,0,4168.355252454359
3392.692418760733,1680.234448167432,3.120353987657696,0,3173.718154111634
19739.287397697513,2462.317160986907,4.325296285140999,0,5419.204787831983
19319.814580502887,1206.0618086575405,2.460182773904454,1,7840.332139406088
596.3296282209875,4764.043068458193,1.4008453962020981,1,6119.678646335455
19060.32981575316,3950.820040179979,3.694846590883395,1,8919.692808500833
12962.838787402257,1707.292401924977,1.031038593349698,1,8426.656620497124
17424.406743140433,3158.6204008306213,2.901171906262033,1,9223.606660447265
9367.427184860253,3746.521206993074,1.771207610665837,1,11828.014338386245
10554.122557295379,4735.755180080591,3.5095020177414487,1,9453.332351764753
10032.508315009944,4467.359071289347,4.917679492551409,0,4406.93714907037
13503.853022149035,2818.3650176219617,2.857611625282584,0,8930.522326468605
3223.1994677481016,3985.936789068579,4.269993026102666,1,10338.124490700113
1084.48500251722,3029.6513922241325,3.031136747804484,1,10126.20359956046
6504.633861028223,2987.1675052049304,2.9833601244160963,1,9552.541133976589
14241.274873364611,1016.3388125218636,4.721693972715111,1,11700.106551229277
4436.142316397493,1067.6194610726843,4.5598634749867255,1,10874.331082733002
13631.932449835887,2882.9012676010584,4.143201860751898,0,2678.2873790435824
19413.284899091774,1709.8769524055297,2.1850230132671364,1,8924.94289239266
2331.063957893659,594.6660610721088,3.180033662895762,1,5658.75757431141
13615.741305389962,3752.776417550955,1.89558893322274,1,7302.705854018189
9153.129276439138,646.1896851057423,2.775666792186159,0,1795.0121365836565
17428.773960361355,3178.7457849682455,2.9368522630391625,0,4586.806248454043
3954.4208942240252,2926.372073572915,4.326560160677324,0,5251.061141536453
14006.206068410209,4859.66610760012,4.584113461299973,0,6343.908868402859
16843.248148138147,2678.9591270643873,2.6584802495859114,1,9128.81498503228
18919.977279743453,786.2064637000881,1.0708177802929488,0,818.8900899813254
13823.336551648094,2982.5958551290773,4.4470953591574185,0,4675.907125139046
10194.907898164332,4284.932767772456,1.6971147140054428,0,4133.351086778079
12548.02118392367,4985.82177926648,3.487527855561574,0,6350.358704931887
17443.647197335005,2436.5442816008263,1.0998836017365248,0,-272.7693500178068
11626.890059457179,1941.3443412353413,2.598025901042257,1,5156.342025814531
1092.547664088319,4579.939836283995,4.943841208461399,0,3636.288621982071
18653.499562386067,1360.5895808425462,1.4027744044152124,0,4453.0763382158675
13945.771645115443,3269.43011764817,2.694772607998569,0,5887.217852973374
13692.011022656307,2325.714908814265,2.2285998007598087,1,6110.2908892665655
4705.665471755485,684.8706422999987,4.620352493553057,1,10483.951887459509
13348.266669536815,2062.79813437564,4.477360431629421,1,13854.892394073951
8180.35591025609,1693.5283512620356,1.9507950412249153,1,8224.306358243628
13199.043052309096,3587.410192745691,1.3247511482017247,1,9899.45807513828
2578.564091005819,4769.557239613631,3.50855357624447,1,10730.326065753232
13327.983439759202,1706.21234320387,2.345474847534839,1,6225.600853931055
19988.567652528,4151.596726182568,3.6883375624242523,1,9390.835032580148
1440.1347577808424,749.1191762228428,1.128479024271258,0,1284.9771022684529
19554.896592315687,2921.5445451791593,1.5335969407099577,0,2778.0394372720057
8434.705234095978,817.4752866945256,3.7454889310905735,1,11016.231605406405
17479.692281576554,4703.148460087877,1.849482621209991,0,3634.8997290413936
15756.516939136332,3948.580762508256,4.430350703049607,1,4424.746277700358
11556.817089240021,3460.7746004206656,1.2343635508405417,0,-744.2606488744959
14899.759580400867,4207.533717310989,1.8619279311422985,0,-1683.6952454435245
17631.053445376285,3413.8390800657344,4.9942409939402745,1,11294.800929121071
8380.736272195143,4860.2497872843105,2.7323044103471705,0,3729.521518638136
6877.146650483154,3712.8107653914717,3.811862654178574,1,9796.426119231997
13518.071018489902,4660.963743120111,1.7306521954280547,1,5581.91848578572
16252.995867854543,2827.093514047871,3.439474939942151,0,5656.9546138558135
15364.560128144007,1026.789858418382,3.904424273477674,1,11125.7130699903
16057.366152743372,2876.799746403577,2.257906543466042,0,608.0127116209669
8993.874638852194,1070.9277262839198,4.315588447903512,0,1854.624331474055
16447.76721541292,3166.2206562938227,3.413670313889133,1,9299.11971533178
2844.0765797268646,2671.2187723744833,2.556492038460121,1,11335.684790120673
11117.537410236566,3301.5892902475175,3.2305695733726343,1,12251.963714086696
612.2938797133706,545.2114147467422,3.307043389743697,1,9475.371032920404
6829.423683055271,1376.7822124491386,1.662141170775464,1,5571.154656017057
7645.999929992258,2710.9869436045888,2.6109294794678646,0,4821.134533816739
8225.36748638048,4777.266027151107,2.3737223520779724,1,6975.687517321936
14061.610530452312,2226.240681598213,2.6036108903165043,0,1816.2021571234627
8076.882974771742,2409.674117241356,4.044442353941031,1,5208.546321780457
9249.525641139347,3716.1324005297997,2.9301536298666906,0,3671.71695662956
5132.110552049386,3217.067407787531,4.761264612957057,0,3822.476790440527
7778.409936772132,1845.1676754424996,2.174705653433745,0,2793.39026283821
4931.757731631454,2348.6737800534247,2.662814313139716,0,-1642.3397171517663
1927.320513484651,1479.649094857546,4.147827241916166,0,4613.439594654923
12267.24757093687,4847.096566085938,3.184098373283001,1,4032.160355208306
13530.149571822816,1087.8547170081188,3.188112585697791,0,6062.257665166198
12580.061747187483,2173.2655305488875,1.213360652020734,1,7929.611518261254
9538.133854111162,616.2753749900504,2.5943986508738233,0,2526.3013082300067
7905.822713494981,1498.007713700959,2.08293492968693,1,8633.625939799856
17335.006166650594,4012.120122710697,4.9973404913244615,0,3988.1846767841
10622.094810156252,1405.2885452999576,2.233420282529241,0,2937.3818251728376
9844.046613779754,860.2853113803452,4.5379861391754535,1,11636.942253012721
1000.0202832254959,2635.039309300355,3.70493494016191,1,2619.0582423264123
7154.332638710049,544.8615563053332,2.3636656367683617,0,1837.8307804749234
7913.814566324213,881.4476949184993,3.1741375134964946,0,3542.1689354383266
8277.04422748956,4134.316413033388,4.362143519796775,1,9466.094823940388
11813.361199932979,3971.6300518682287,4.5334731921236475,0,8117.777505612471
10905.24966117413,4618.124691822032,1.6415755000245809,0,31.39822707395888
12354.14930947217,4345.319461598373,2.3582925648326785,1,6820.587932647796
15415.223600071502,3574.2900345791813,2.3408927208542867,0,-648.598351067451
16353.221904963822,735.4978578529827,1.1681791843037788,0,5021.123539255321
14503.399986416642,4022.8187809399587,3.392951039407586,1,8705.997129129617
19132.712071121226,4304.798648782522,4.419280211968752,0,4585.1940124270495
855.5353621890517,4095.869655973795,2.526297551302071,1,7546.026347909571
4317.670720829149,2788.155658886117,3.960143779936708,1,10504.262086016537
647.4760620737713,1548.0582739226675,3.5108016544029597,0,4268.863430017351
13125.75692601476,4303.98489059927,2.5025949419720033,0,8540.730913198902
18011.595704524745,3772.232643830623,1.5642391979691883,1,8448.135412879587
5247.9047832378355,4913.425284749832,3.8372954111038693,1,8267.468297622596
18577.17362352798,1200.616689901698,4.418260675764962,0,4248.4182156915
1675.2141106464367,1515.4906237342477,3.7434179696059675,1,8071.970582779356
18721.502522707528,1453.091674466762,1.0715139361392723,0,-967.022953495692
7356.642401172871,4066.428954296015,1.864931577563965,1,7393.820691691701
2477.7061547597223,1341.0828340255316,1.2779199395341276,1,7995.563116370458
9974.49930413335,799.9692342048775,3.281544398304907,1,7569.541546949201
5507.143070549905,4993.523629635329,4.02591071536165,0,2786.378228913628
6055.021588257495,611.6774515031711,1.4423167482746377,1,9789.191669306043
6492.154316062588,4258.598270714896,4.353351282373541,1,6910.164650348639
16159.005007736936,2144.1507869779375,3.2220359135819328,1,4937.232426753735
11013.644895167463,4287.269568910169,3.7598760485668996,1,7090.499797408711
6570.500133542071,2995.7922104501527,4.885607394434585,0,2193.1828110720985
12401.508774562908,4557.34053268862,1.3347239529907893,1,7818.39833058187
14464.938147352275,4667.86843886582,4.604896091911157,0,4700.091367156941
5816.168014303908,540.941815763492,1.5044107839496372,1,6366.663930932423
8564.207479744355,839.3547919675473,2.571835226546729,1,10322.701050322845
2876.778820070477,1626.6142830688495,4.405754785324458,0,3199.456289663806
4032.4123159262663,3511.9193736357574,4.625016946951472,0,6447.054773711781
13781.798152317166,4497.224884301777,3.0254866941805814,1,11827.166697888882
4038.0477800647254,2569.7387808228323,3.3764185531017006,1,7718.390721694072
10740.685981507673,3231.3790232341944,3.8325893383942287,1,10908.296929046923
14326.402103587438,1348.249337580025,4.331034673810857,0,4590.683940683868
2584.1000003475046,4122.350752467584,1.4860446781506647,1,8545.89295089897
11562.58828276362,4852.976501090614,4.2402772329169105,0,1772.4878019243574
5502.974282176593,1708.6951981156885,2.925104602046467,1,4943.402729866917
19277.074067132806,2726.7167822024585,2.802493700432676,0,3038.346309618284
9929.140111038532,887.5224972786821,2.695599007987993,0,1431.9568453659517
16216.854720615584,3016.1149540833576,3.0368463409841704,0,2874.593157236846
11229.417572047105,2762.5254883100624,4.780202213578415,1,9957.870437052692
1346.5443906689738,1149.964178697849,3.1928150911686064,1,9723.168657948516
12846.451824083435,2489.297959031338,4.8127101530525564,0,4689.497546305485
19052.36517302981,2003.4709343895347,1.7211605224625623,0,1066.1255785556705
12231.430492853458,2848.2389388733523,3.8965439153305326,0,3862.0534652328747
16474.18275882241,3135.4445094295966,4.248958154434989,1,8597.085622951467
17742.02603529395,538.2301037324428,3.7165153253394476,1,7746.370225053366
4947.555553004183,3924.5269232729993,3.4276891209061615,1,5527.523809867893
4634.874378210419,3708.5643133778335,3.259251124344729,0,3704.1223619649636
12414.129282594338,2148.2887379293497,4.4437219303147835,1,8969.98275600898
8515.055161230743,738.2117100596822,4.286586388658,1,11659.660859390075
16877.295405901044,3897.196429032727,1.489154884722398,1,4516.171399480223
18050.450906261216,4798.288222151596,4.3943506281235125,0,4308.671827783848
7391.716896403003,1580.6821820990638,2.65627447776177,1,11683.2884075414
5118.9759000024005,1955.8607618166704,2.014787319983243,1,5430.634296023998
15720.247547255305,1327.1580026681672,4.479074272055703,1,9818.563305279584
5858.717693188654,3096.2125550517785,2.7280991985349665,1,5651.271368644699
16540.97921101673,1196.7862759135473,4.233458760707267,1,7387.588421214413
8762.895946150875,2102.8727455762073,2.053614447823378,0,5628.438666217802
13517.223036183674,3636.5585627041833,1.0157172856888712,0,2106.388594026433
2362.9386197760296,3020.5219235420677,2.9818367716117775,0,3427.7518175466666
12665.256831193174,2239.0815394757083,1.400913026571537,0,-1313.6749713117347
9309.469735375968,2391.1232081339385,4.017503822099639,1,10248.28254924772
11938.865031921745,3029.4989718045326,2.1043005442776415,1,10076.67766729747
3776.2770510248365,526.3912754922259,2.774582586413915,0,5272.878386132061
14869.038026411552,853.2944080412444,1.348134260366217,0,3445.318509059941
17324.543012092956,4465.661304933552,2.1466369937890106,0,843.2062153015218
4726.426101770126,850.4554509108084,4.125960973034288,1,10005.538221526995
2366.4338326431534,3680.616182947273,1.6063516476092778,1,8133.455583853596
960.9524279035597,4640.171738490737,3.5886382445078295,1,5140.602130495019
13018.444258643687,1718.07621935779,4.669703411218005,0,3112.4279655737746
12338.333703731225,2167.2114667678143,3.719347039030881,0,6155.922597039682
11160.599547924365,3060.1463263012233,4.244086757168907,0,6615.411214435007
5022.968374261521,4467.690363373631,1.4358865172156632,1,3679.2226759534274
8122.666920157536,4738.575142671891,2.002927304008218,1,9093.875071407878
12092.288536130374,3828.0346165007063,4.578155408962364,0,5449.937326406132
10186.953747753803,889.7889238461231,3.860422454472357,0,5949.583829551273
19761.8176441903,3511.1936999068284,3.5582153055092447,1,8347.487414849014
3160.575174856296,2346.366748426979,3.6550669444868,1,10150.39003115996
14055.31880392808,2618.154497709777,2.6568022172185737,0,5099.588796340422
8384.215978033695,721.1677565532966,1.1782265264706129,0,909.1908095919403
8849.892491049488,1359.7796270586118,4.137766168282916,1,9642.961477723133
14493.156430334437,4057.3112339014147,3.7148529448614154,0,3223.613732046859
14002.504950825209,2542.814748715369,2.891217856450899,0,6945.477296338226
19829.49187719267,1857.4800873401698,4.59903846147303,1,10387.118778427935
3003.688644355442,2228.085832842312,2.3446386599403954,0,695.33615846065
2530.1381629912435,4344.797809965561,2.1772869769249437,1,5959.038013524318
14624.606934010453,3870.495578322306,4.491185300317771,0,5553.366760868967
11778.544881624977,1725.4192873148725,4.1879506190359415,1,11318.048592419911
5846.132997916215,1028.7582809556798,3.059919242593379,0,701.1473678072598
2048.6776952852388,1633.9919973983226,1.5229389578313999,0,5353.372688428526
2170.3358671303954,4643.404029746302,1.8602858858602098,0,2679.0213479228883
17936.722055950308,3117.1497703238992,3.6249119616352266,1,10517.003005778046
4241.412832015487,2900.6609393515228,2.5401649513616467,0,2615.8697241025784
6805.745461252654,3183.771198616077,4.345892766663885,0,4788.373398401091
4919.799843426266,2147.127195859319,4.799820037328816,1,9792.18629756251
7422.427963722777,4131.981591437807,4.222547701099673,0,6711.900669186489
1853.7649335488206,2854.7881218511243,2.5101816919822286,1,7644.108526189952
10621.665922711272,1025.36556245958,4.154745716925696,1,11240.43676129587
1818.4449900481907,1080.7930617307834,2.405766693882734,1,6650.609757914614
16106.95190253605,2915.8661592617827,1.6684003510625356,0,2923.3463259992054
5057.385597253444,4714.565981318777,1.1335728194634296,1,4872.892730473635
11030.232334787957,1887.5845475428944,2.54286685104408,0,5565.18662383341
17661.542207448438,4412.935259866483,4.614237214789128,1,8918.078548920646
13192.108696420286,3938.430139604957,1.955946351022706,0,2044.361500113167
10892.676837751038,1615.1559930810809,1.826052659719136,1,6773.0687965588195
6824.508185749824,663.533367423091,4.879283140964161,1,9525.876442252576
6993.5373046348595,958.3126931407223,1.1000164514023685,0,2913.8511093828
13554.995626364707,3778.222702313481,4.143128601575017,1,9263.127307466235
19885.717543812767,1398.51382118291,2.2854798229634814,0,6095.585037659923
13405.864202062883,2170.719142274272,1.1499518274786373,1,5226.709248166931
11376.776638715486,2757.6462470289116,4.671210160838335,0,5633.9568576001
14747.6849496653,3764.6067580257327,1.5585693208383344,1,5819.673724856915
9571.509439532503,1009.5405046660642,3.2071171349027816,1,9547.828982035662
1672.7756807153116,2328.6488237485764,2.096216829718191,0,2194.5291362753883
11464.787909619241,2682.8280911421293,1.2607712087387641,1,6577.543076645612
19173.693047854915,2933.7217878719284,1.1996899426535164,0,4593.998963810749
3918.407375974363,4182.622886278476,1.4622267953453552,0,433.115879759436
13955.095371002983,1272.551877694476,1.2854680555575202,1,8181.704176897559
4418.206928851601,4135.2415332198,4.042232462079692,1,7807.927813837083
10948.639847225084,3617.952924634935,2.9422648091337167,1,8787.426260308417
2385.1907681110324,3001.418663895317,2.3715683653959188,0,159.70562063248553
9282.23325703461,3647.875416811574,2.6734756405280287,0,1885.5105191025095
15245.184913457299,2354.079825282454,4.715786942290493,1,10360.841693323278
7277.64472266015,1122.7891368565606,4.643007250952589,0,8658.643604468883
13465.778627500751,3495.943581194153,3.8627059204903076,1,9807.521464408776
16011.274235399718,2861.0253800853,4.5387295096867515,1,13705.850360791856
18579.967479849325,3377.18660244249,2.278592110350499,1,8715.780799773653
5075.520596181344,2020.994514628205,2.5244373040331314,0,2044.4647351848844
8286.660358281508,4580.899598029262,3.454848727416912,0,7039.51278249296
3472.11225994314,3143.164408590096,3.4945037891890567,1,9605.007934504854
19853.428292088316,884.3111793089322,2.926799352049364,0,2651.713802474531
18576.518874523757,2524.117958169929,2.602631393751813,1,9523.082615441994
11029.164040470912,3903.6022463463546,4.9447212464347805,1,9989.061993570032
16919.649240340215,4073.6055277952255,4.2844945044708975,0,1233.8806847012206
10658.680556804822,2725.6867374369144,2.739920791552181,1,10199.314872672394
12659.920916053814,4526.364068740855,3.909169908958274,1,11822.56134741964
2237.9264262623237,1704.507967374339,2.078246773009838,1,10900.117313654991
15227.773199687754,2347.6941375722,1.4006773049493195,1,8053.307232075676
2990.4129308870793,4543.686097560365,2.4097241022109626,1,7152.671622541459
16608.318789924306,4533.155224122105,2.611891200493577,0,5202.949099229406
15749.547709572525,3585.707459711064,1.0661484982426832,0,3624.9807635533434
14320.52160598804,4365.412462049991,4.259168006543584,1,13339.06470235683
1205.1274202328614,899.479701303047,2.436773609556726,0,2425.764328461546
6411.002940933908,4392.477392934994,3.321672663120588,1,8398.914412890796
5630.695113261436,1942.7895794760204,1.2958527490838239,1,5185.154456819361
7522.659945694622,1302.4918059269735,1.699987315002336,1,8177.09432185601
2209.0335618948516,1577.1642635392086,4.55877490131024,1,6604.2465282140965
18770.677549105723,2380.858286062492,3.434750111531203,0,5973.075900432868
11299.143693891338,1630.3640207201024,4.801136200681942,0,6574.3709095224895
6457.7240578314595,1942.5541370742458,4.995000137565268,1,11526.87782811507
8241.139582948526,1107.4031873223894,2.4874404613323775,0,3198.095977229933
9220.449539844296,1832.7954450154934,2.1952122563330985,1,10758.847137287792
12211.589500532038,3075.2771654390053,4.433424220636387,0,6849.496169825496
10555.748840081707,2488.341686409788,4.994445708149817,1,9357.845601130699
18428.143477681137,2060.2344255616003,3.5185649369298293,1,8302.818699929825
10190.78791666369,3859.034579857013,4.180562890046089,1,8007.935350647141
19847.081289054597,4520.794871269931,4.1269834352610975,0,6312.320062690401
17102.786676029365,3905.5515030607867,2.421358832878188,0,1354.3313542609585
4565.955029968049,1994.0031595295563,3.297081521028349,1,10732.043622884048
18646.606685556366,3849.9897552689918,4.332227765056855,0,7987.504511131139
2769.144758766784,1183.9108211332305,3.752455505044222,0,2156.558421504323
16440.269315578236,1086.4309464108092,1.084655255928153,0,1557.3002714495738
7922.154222793311,2055.321666662715,2.346822675590134,0,2817.2787827878815
17620.499248678854,4134.660660698257,1.5779027863784214,0,4309.587282965664
17427.10545709528,1608.5671125903584,1.9318888483121563,0,6054.102214638482
16215.545302293613,784.6403400440581,4.621957909965303,0,2077.44319614371
15905.593507987696,1092.692908428598,1.1475731556430726,0,1328.3452541576635
6441.243212411795,4364.35235838311,1.879202847847695,0,1756.518664515253
2077.9260194994176,3352.0247813627943,2.238277408952926,0,-392.12550421794276
8358.113485920649,1639.405235164895,3.4675362878655793,0,2948.0100282567864
3883.728042236919,2998.831213976816,3.136406760343462,0,4246.1076754360665
14051.546233598003,2874.1083009140766,1.8730779314135444,0,2075.7796034326116
7248.944667486818,3449.4619029829755,1.6569642688926178,1,3999.1584031117914
19524.39891676834,1549.3439948972734,1.9471921383844752,1,13702.564360140666
12998.955508233974,4389.81344237479,3.0101185068066223,0,4280.218281474177
16538.37099087004,1892.1585293600579,2.0847111428448137,0,3172.861123188867
3084.2311184660443,3623.592442893066,4.790410006430889,0,2821.2406850779603
17309.28240431614,572.560908674967,2.8554608857153903,1,9253.788548047247
18493.76521501119,2176.9570845236626,1.2351840661785483,1,6874.983900536592
9997.70741696925,2082.6941808146375,3.9170656233465335,0,681.5580523804765
12321.93228614406,2945.679928623565,2.3153811528359585,0,849.8804856868005
15413.79111760841,827.3131779973842,3.61395572823299,0,5991.043583021248
3909.353231578045,4055.5911817674873,2.118377482092928,0,6282.992267308064
10300.038491037127,1480.0136079540584,3.2829749669332795,0,4561.907973730306
8273.929041560106,3546.670166969046,4.088610019229859,1,11779.40643123398
3354.2928471638575,4114.454554598419,4.712034967098216,0,4650.528083381957
7666.921234684863,3028.446303086809,2.044508577732308,1,7315.331244167081
1829.3600330171246,3833.974430248935,2.3394278039959246,0,4689.53334949069
1003.3321855149961,3478.371404967525,2.8570656811437587,0,6302.354296877797
3135.742638519044,2099.8840871840343,4.708699350943956,1,12509.677551544833
19280.74467598889,4139.863425651044,4.6055474272426284,1,8519.655778785454
11215.82594995283,1826.156164484876,1.3595131204025521,0,1822.9097605593997
19333.532142487787,3070.458129881827,1.5277193030152434,1,8110.854441689859
8933.708627437574,3854.289826136928,2.982036709322553,0,2986.4520102021124
6580.414595162561,2205.3015941562844,1.426477091221694,1,7575.31893969414
10369.76632538476,1862.4542342784127,2.38232349339479,1,9579.214517687491
9070.477928341748,2567.057045777702,1.5935415128699106,0,4104.026054112833
2560.461343104006,4180.835724571191,3.5441614205275433,0,7127.541506617214
12996.113136459022,4684.647934155491,4.797981726956647,1,9882.598133013038
4712.744558937193,2952.8753578695055,4.986935081177526,0,2553.563486603148
12581.965120507677,3476.5979239564335,2.5009645299876593,1,8916.063932521076
13178.92130176399,4564.731300075114,3.396050548458449,1,12913.913301917755
3464.484636008638,943.4608313582407,4.425070614096326,0,3663.212342615804
1696.3177286580292,1544.3536003977426,1.469848291185536,1,7959.245203753831
15724.850928334576,3690.050028132121,3.75825764420786,0,6009.792776132516
9466.108263501743,4206.850078605348,2.635374646900273,0,3575.701156336685
1634.1940123567779,4356.630627487601,1.8245846411206563,1,7007.276396375675
19899.89318481046,2367.982295847197,2.611014474989768,0,1806.51036870445
1626.7209394291494,902.0295603134007,1.3038411478596674,1,1839.8936411962386
14053.186962741787,2470.0166478482897,3.781628594357223,1,7309.98686212322
19681.739042636564,1538.305655931742,2.0109706749938123,0,2245.215442020877
5164.0120322105495,1810.3840474848087,2.245622580179512,0,4734.876237585149
3273.8626894003255,3975.204005768776,1.484325192965851,1,6521.266282848491
2867.0063187373635,839.8718871164909,4.458636455559567,0,3580.7327714024686
6413.865377568113,4224.11547866316,2.9737771171309544,1,6596.981811675763
2470.3933147076104,2424.510886208761,3.288587511145601,1,9774.209051624117
13997.146163035572,3182.2876899526777,3.2777307323794185,1,11757.94812719146
1714.6900635362224,903.4350405605555,2.641972458165367,1,9872.647105888307
10433.731498920899,2018.1158526077584,1.7701196617525579,1,8544.467953267696
19935.588650133046,903.654135566806,3.9805309939935998,0,2044.1580164457077
16372.420255367366,4826.946752964993,1.5082250614306973,1,6720.036523570822
12496.779045504712,4132.6774219681265,1.415495161115242,1,11017.59611960919
6471.945605338928,2568.347394604071,3.8405801503860135,1,11459.44536237549
12665.96880768695,1506.21146745652,1.8353480818079353,1,4423.764315071963
10777.308546277207,4700.547973624335,2.2270910054113293,1,7748.786345799133
8808.625985862243,2050.6846807713728,2.900909868006961,1,9108.551726237578
3048.8523464338896,1224.4299425931863,2.797405266918185,0,1450.0195570393032
17788.782197189103,3034.239748042797,3.834316500259997,0,166.03236226261015
9270.800652015789,4746.983541551673,3.493727173773444,1,9249.85496723813
4295.138980504918,517.2363072514515,3.5775846491274628,1,7227.169809056859
7671.307342107148,1571.5617946429943,3.8562173226218293,1,7703.5304474506775
8575.530174314077,4723.014381846834,2.1704509096938613,0,1984.326986184986
16636.98896355405,1269.886850857229,2.2893332472018946,1,7879.228603087119
14805.48042094734,1009.5955323791893,2.7519909915822165,1,8494.291335085796
15501.445426006127,3065.8424710991203,2.2298486921341043,1,6298.2580150123895
715.1096563586207,4378.297204826735,4.939751475883454,1,9622.653843529764
8615.00296450535,2646.9941796226676,4.256207705685719,1,6225.050996697929
9886.21095688881,4975.5391550803615,1.6586187530241183,1,7874.518214706323
874.2493980496054,3556.2726479209678,1.022376623527478,0,-4575.336280293937
5566.357570528167,833.3370824470148,1.1711330729890714,1,5887.137532297182
15325.651550881632,4967.744592568889,1.976253804171701,1,9680.263580921066
3173.6392617154816,2335.524065510857,1.4571651433474262,1,4543.876213193765
10938.547563325537,1793.3114023046714,3.1333524595702884,1,10149.00647309746
4696.436504336131,3010.456326100485,4.4319808909094345,1,12038.477266890037
736.3551055559188,1869.3841631938894,3.9470008836529096,1,2405.406417199806
5203.428423191059,889.0587820406854,1.8624362523287616,1,6837.663041977644
19529.53822074605,506.42754385629524,2.5971970241031435,1,2832.255630761022
16129.973681718297,2523.1250881411806,3.0315768381251105,1,8652.121132831955
19211.744564260152,4265.885400019665,4.240823398013342,0,5272.385912264089
10013.153856564068,3075.4183353353446,4.356486412424659,0,-46.43549986210746
2639.855874211318,4996.432845245484,4.638873247631103,0,8720.47142240631
11185.210034987012,1790.8099054124,3.0369810020115007,1,9204.08931713835
9360.358023919238,1762.047791420249,3.777098985743452,0,2582.3109786037476
16964.963113422513,1218.872571052749,1.4472014849357486,0,5250.585947024966
2412.6103252927696,1238.2861471940082,3.2611558398159284,0,-184.67436226018663
10020.702171924675,1783.339682045215,1.9947672378845405,0,73.12707308504423
3425.948961532693,4067.780203730872,2.7268675401064444,1,3380.6095449179
6831.18057435617,4575.9055578640155,3.5362020332268775,0,7571.369566180634
14878.463009062094,4887.8922636845655,2.0279437514151244,0,3534.317490085927
9782.353522690948,1545.3034434340368,1.2087402311870443,1,8047.567555887263
7829.821560342502,4465.838955263413,1.04093542563503,0,2123.745750594375
8192.287432115689,1977.1479017480167,1.0886381421780862,1,7685.330994108001
9459.211983916739,1007.7824503259799,1.0333989500550786,0,1682.6706260494138
15807.82260482261,4415.112164840745,1.441420226231502,0,2861.95628518433
17895.65143433457,3362.4753558962834,1.9579548582805195,0,3135.193809561075
19129.0263868266,1241.2890323647778,1.8848860567291967,1,6648.979545579266
15844.616031978254,2434.2406588085114,4.947186376719587,0,5694.852461065332
6650.434467086248,1792.6596269468043,2.224024420835773,0,3139.5884832523766
